ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
pergetegu-euphorbiabalsamifera-1,,pergetegu,euphorbiabalsamifera,jì:ⁿ-jǎ:ⁿ,jì:ⁿ-jǎ:ⁿ,,,,,,,
pergetegu-euphorbiachapmanii-1,,pergetegu,euphorbiachapmanii,dǐ:,dǐ:,,,,,,,
pergetegu-euphorbiahirta-1,,pergetegu,euphorbiahirta,pèllè-ɛ̂m,pèllè-ɛ̂m,,,,,,,
pergetegu-euplectesfranciscanus-1,,pergetegu,euplectesfranciscanus,gìrⁿè-[sà-sǎy],gìrⁿè-[sà-sǎy],,,,,,,
pergetegu-euplocastrigosa-1,,pergetegu,euplocastrigosa,tîmtîm,tîmtîm,,,,,,,
pergetegu-eupodotissenegalensis-1,,pergetegu,eupodotissenegalensis,kàwⁿ-kàrⁿâwⁿ,kàwⁿ-kàrⁿâwⁿ,,,,,,,
pergetegu-eurysternacrisbrevipes-1,,pergetegu,eurysternacrisbrevipes,bɛ̌: kà-kà:,bɛ̌: kà-kà:,,,,,,,
pergetegu-faidherbiaalbida-1,,pergetegu,faidherbiaalbida,kǔ:lɔ̀,kǔ:lɔ̀,,,,,,,
pergetegu-falcoardosiaceus-1,,pergetegu,falcoardosiaceus,tè-tèw kílɛ̀,tè-tèw kílɛ̀,,,,,,,
pergetegu-falcoperegrinus-1,,pergetegu,falcoperegrinus,tè-tèw ɛ̀ɲɛ̀yⁿ-làgú,tè-tèw ɛ̀ɲɛ̀yⁿ-làgú,,,,,,,
pergetegu-falcotinnunculus-1,,pergetegu,falcotinnunculus,ɔ̀mnɔ́-kɛ̀nî:,ɔ̀mnɔ́-kɛ̀nî:,,,,,,,
pergetegu-felismargarita-1,,pergetegu,felismargarita,nìnìwⁿɛ̀ kà:wá,nìnìwⁿɛ̀ kà:wá,,,,,,,
pergetegu-felissylvestrisschreber1775-1,,pergetegu,felissylvestrisschreber1775,nìnìwⁿɛ̀ sàrú,nìnìwⁿɛ̀ sàrú,,,,,,,
pergetegu-feretiaapodanthera-1,,pergetegu,feretiaapodanthera,ɛ̀gɛ̀-yà:-gì:lí,ɛ̀gɛ̀-yà:-gì:lí,,,,,,,
pergetegu-ficusabutilifolia-1,,pergetegu,ficusabutilifolia,kùmbù pírí,kùmbù pírí,,,,,,,
pergetegu-ficuscordatasubsplecardiiccberg-1,,pergetegu,ficuscordatasubsplecardiiccberg,mì-mɛ̌ɲɛ̀m,mì-mɛ̌ɲɛ̀m,,,,,,,
pergetegu-ficusdicranostyla-1,,pergetegu,ficusdicranostyla,kɔ́rɔ̀,kɔ́rɔ̀,,,,,,,
pergetegu-ficusingensvaringens-1,,pergetegu,ficusingensvaringens,sàgùnûm,sàgùnûm,,,,,,,
pergetegu-ficusplatyphylla-1,,pergetegu,ficusplatyphylla,kùmbù bárⁿú,kùmbù bárⁿú,,,,,,,
pergetegu-ficussur-1,,pergetegu,ficussur,gàyⁿà kɔ́:lɔ́,gàyⁿà kɔ́:lɔ́,,,,,,,
pergetegu-ficussycomorus-1,,pergetegu,ficussycomorus,gàyⁿá,gàyⁿá,,,,,,,
pergetegu-forficulasenegalensis-1,,pergetegu,forficulasenegalensis,ɛ̀mbɛ́ kɛ́-kɛ̂:,ɛ̀mbɛ́ kɛ́-kɛ̂:,,,,,,,
pergetegu-francolinusbicalcaratus-1,,pergetegu,francolinusbicalcaratus,sùgù-ná:,sùgù-ná:,,,,,,,
pergetegu-galeodesolivieri-1,,pergetegu,galeodesolivieri,bɔ́lɔ̀,bɔ́lɔ̀,,,,,,,
pergetegu-galeodesolivieri-2,,pergetegu,galeodesolivieri,kúwɔ́-yá:rà,kúwɔ́-yá:rà,,,,,,,
pergetegu-galerellasanguinea-1,,pergetegu,galerellasanguinea,sàrⁿà-gàlàrá,sàrⁿà-gàlàrá,,,,,,,
pergetegu-genettagenetta-1,,pergetegu,genettagenetta,kòrǒn,kòrǒn,,,,,,,
pergetegu-geochelonesulcata-1,,pergetegu,geochelonesulcata,àkùŋgùrɔ́,àkùŋgùrɔ́,,,,,,,
pergetegu-gerbillus-1,,pergetegu,gerbillus,ǒ wà ò pírú [pron],ǒ wà ò pírú [pron],,,,,,,
pergetegu-giraffacamelopardalis-1,,pergetegu,giraffacamelopardalis,yámjá,yámjá,,,,,,,
pergetegu-gloriosasuperba-1,,pergetegu,gloriosasuperba,jɛ̀lɛ̀-kàrà ì: àrⁿá,jɛ̀lɛ̀-kàrà ì: àrⁿá,,,,,,,
pergetegu-gongylophismuelleri-1,,pergetegu,gongylophismuelleri,nà:mù-í:rⁿɛ́m,nà:mù-í:rⁿɛ́m,,,,,,,
pergetegu-gongylophismuelleri-2,,pergetegu,gongylophismuelleri,kòlò-dògú,kòlò-dògú,,,,,,,
pergetegu-gonimbrasia-1,,pergetegu,gonimbrasia,kɔ̀mdɔ́ sú-sû:,kɔ̀mdɔ́ sú-sû:,,,,,,,
pergetegu-gossypiumanomalum-1,,pergetegu,gossypiumanomalum,dɔ̀gɔ̀-nà:mú,dɔ̀gɔ̀-nà:mú,,,,,,,
pergetegu-gossypiumhirsutum-1,,pergetegu,gossypiumhirsutum,nà:mú,nà:mú,,,,,,,
pergetegu-gossypiumhirsutum-2,,pergetegu,gossypiumhirsutum,ànsà:rà-nà:mú,ànsà:rà-nà:mú,,,,,,,
pergetegu-grewiabicolor-1,,pergetegu,grewiabicolor,ɔ́:sɔ́,ɔ́:sɔ́,,,,,,,
pergetegu-grewiabicolor-2,,pergetegu,grewiabicolor,ɔ̀:sɔ̀-ná:,ɔ̀:sɔ̀-ná:,,,,,,,
pergetegu-grewiaflavescensvarflavescens-1,,pergetegu,grewiaflavescensvarflavescens,ɔ̀:sɔ̀-kòròkàrá,ɔ̀:sɔ̀-kòròkàrá,,,,,,,
pergetegu-grewiavillosa-1,,pergetegu,grewiavillosa,ɔ̀:sɔ̀-kòròkàrà àrⁿá,ɔ̀:sɔ̀-kòròkàrà àrⁿá,,,,,,,
pergetegu-guierasenegalensis-1,,pergetegu,guierasenegalensis,gùgùrò-pílím,gùgùrò-pílím,,,,,,,
pergetegu-gynandropsisgynandra-1,,pergetegu,gynandropsisgynandra,jám-mìsírì,jám-mìsírì,,,,,,,
pergetegu-gynandropsisgynandra-2,,pergetegu,gynandropsisgynandra,jàm-mìsìrì yǎ:,jàm-mìsìrì yǎ:,,,,,,,
pergetegu-gypsrueppellii-1,,pergetegu,gypsrueppellii,dùwɔ̀-ná:,dùwɔ̀-ná:,,,,,,,
pergetegu-heliocheilusalbipunctella-1,,pergetegu,heliocheilusalbipunctella,[sù-sù:]-bɔ́rù,[sù-sù:]-bɔ́rù,,,,,,,
pergetegu-heliosciurusgambianus-1,,pergetegu,heliosciurusgambianus,sà-síwⁿɛ́,sà-síwⁿɛ́,,,,,,,
pergetegu-heteracrisannulosa-1,,pergetegu,heteracrisannulosa,mɔ̀:rⁿɔ́ ká-kâ:,mɔ̀:rⁿɔ́ ká-kâ:,,,,,,,
pergetegu-hibiscuscannabinus-1,,pergetegu,hibiscuscannabinus,ànjù gùlɔ́,ànjù gùlɔ́,,,,,,,
pergetegu-hibiscuslongisepalus-1,,pergetegu,hibiscuslongisepalus,ànjù ké:,ànjù ké:,,,,,,,
pergetegu-hibiscuslongisepalus-2,,pergetegu,hibiscuslongisepalus,ànjù gùlɔ́,ànjù gùlɔ́,,,,,,,
pergetegu-hibiscusovalifolius-1,,pergetegu,hibiscusovalifolius,sègúrù,sègúrù,,,,,,,
pergetegu-hibiscussabdariffa-1,,pergetegu,hibiscussabdariffa,ànjú,ànjú,,,,,,,
pergetegu-hieroglyphusdaganensis-1,,pergetegu,hieroglyphusdaganensis,nábǎngà,nábǎngà,,,,,,,
pergetegu-hildebrandtiaornata-1,,pergetegu,hildebrandtiaornata,ɛ̀ŋgɛ̀rɛ̀ árⁿá-kérè,ɛ̀ŋgɛ̀rɛ̀ árⁿá-kérè,,,,,,,
pergetegu-hippopotamusamphibius-1,,pergetegu,hippopotamusamphibius,bǎŋ,bǎŋ,,,,,,,
pergetegu-hoplobatrachusoccipitalis-1,,pergetegu,hoplobatrachusoccipitalis,ɛ̀ŋgɛ̀rɛ̀-kúwɔ́-gâw,ɛ̀ŋgɛ̀rɛ̀-kúwɔ́-gâw,,,,,,,
pergetegu-humbetenuicornis-1,,pergetegu,humbetenuicornis,tùwó ká-kâ:,tùwó ká-kâ:,,,,,,,
pergetegu-hyaenahyaena-1,,pergetegu,hyaenahyaena,tà-tǎ:,tà-tǎ:,,,,,,,
pergetegu-hyalommaimpeltatum-1,,pergetegu,hyalommaimpeltatum,ìsì-kéwsé,ìsì-kéwsé,,,,,,,
pergetegu-hydrocynusforskahlii-1,,pergetegu,hydrocynusforskahlii,ì:sì-ìsú,ì:sì-ìsú,,,,,,,
pergetegu-hygrophilaauriculata-1,,pergetegu,hygrophilaauriculata,lù:rò-kà:-ná:,lù:rò-kà:-ná:,,,,,,,
pergetegu-hylaranagalamensis-1,,pergetegu,hylaranagalamensis,ɛ̀ŋgɛ̀rɛ̀ árⁿá-kérè,ɛ̀ŋgɛ̀rɛ̀ árⁿá-kérè,,,,,,,
pergetegu-hyphaenethebaica-1,,pergetegu,hyphaenethebaica,kóŋgúrù,kóŋgúrù,,,,,,,
pergetegu-hypoderma-1,,pergetegu,hypoderma,yò-yòŋ kérù,yò-yòŋ kérù,,,,,,,
pergetegu-hyptisspicigera-1,,pergetegu,hyptisspicigera,tútùgúrò,tútùgúrò,,,,,,,
pergetegu-hystrixcristata-1,,pergetegu,hystrixcristata,kɛ̀m-sɛ̀ŋɛ́,kɛ̀m-sɛ̀ŋɛ́,,,,,,,
pergetegu-ichneumiaalbicauda-1,,pergetegu,ichneumiaalbicauda,bírè,bírè,,,,,,,
pergetegu-ictonyxstriatus-1,,pergetegu,ictonyxstriatus,tɛ́ŋɛ́,tɛ́ŋɛ́,,,,,,,
pergetegu-indigoferaastragalina-1,,pergetegu,indigoferaastragalina,sòm-bèrù gùlɔ́,sòm-bèrù gùlɔ́,,,,,,,
pergetegu-indigoferatinctoriatinctoria-1,,pergetegu,indigoferatinctoriatinctoria,gàrá,gàrá,,,,,,,
pergetegu-ipomoeaaquatica-1,,pergetegu,ipomoeaaquatica,ní: wà ɔ̀yɔ̀-wà:rⁿá,ní: wà ɔ̀yɔ̀-wà:rⁿá,,,,,,,
pergetegu-ipomoeaaquatica-2,,pergetegu,ipomoeaaquatica,lòryò-gúlɔ́,lòryò-gúlɔ́,,,,,,,
pergetegu-ipomoeaasarifolia-1,,pergetegu,ipomoeaasarifolia,nɔ̀:mbɔ̀-bèrú,nɔ̀:mbɔ̀-bèrú,,,,,,,
pergetegu-ipomoeaasarifolia-2,,pergetegu,ipomoeaasarifolia,lóryó,lóryó,,,,,,,
pergetegu-ipomoeacoscinosperma-1,,pergetegu,ipomoeacoscinosperma,ɔ̀yɔ̀-wà:rⁿá,ɔ̀yɔ̀-wà:rⁿá,,,,,,,
pergetegu-ipomoeavagans-1,,pergetegu,ipomoeavagans,ɔ̀yɔ̀-wà:rⁿá,ɔ̀yɔ̀-wà:rⁿá,,,,,,,
pergetegu-jacquemontiatamnifolia-1,,pergetegu,jacquemontiatamnifolia,ɔ̀yɔ̀-wà:rⁿá,ɔ̀yɔ̀-wà:rⁿá,,,,,,,
pergetegu-khayasenegalensis-1,,pergetegu,khayasenegalensis,pɛ̀rú,pɛ̀rú,,,,,,,
pergetegu-kraussariaangulifera-1,,pergetegu,kraussariaangulifera,ná-bɔ̀gɔ́rɔ̀,ná-bɔ̀gɔ́rɔ̀,,,,,,,
pergetegu-kraussellaamabile-1,,pergetegu,kraussellaamabile,sɛ̀ŋɛ̀rⁿɛ̀-sɛ̂wⁿ,sɛ̀ŋɛ̀rⁿɛ̀-sɛ̂wⁿ,,,,,,,
pergetegu-labeosenegalensis-1,,pergetegu,labeosenegalensis,kòrògà-pérél,kòrògà-pérél,,,,,,,
pergetegu-lachlathetesfurfuraceus-1,,pergetegu,lachlathetesfurfuraceus,bàbà:-pílím,bàbà:-pílím,,,,,,,
pergetegu-lagenariasiceraria-1,,pergetegu,lagenariasiceraria,jòŋkòrò-ná:,jòŋkòrò-ná:,,,,,,,
pergetegu-lagenariasiceraria-2,,pergetegu,lagenariasiceraria,kàsù-ná:,kàsù-ná:,,,,,,,
pergetegu-lagenariasiceraria-3,,pergetegu,lagenariasiceraria,sàbɔ̀l-ná:,sàbɔ̀l-ná:,,,,,,,
pergetegu-lagenariasiceraria-4,,pergetegu,lagenariasiceraria,tònì:-kòŋgòrò-ná:,tònì:-kòŋgòrò-ná:,,,,,,,
pergetegu-lagonostictasenegala-1,,pergetegu,lagonostictasenegala,bìrⁿɛ́-má-dɛ̂yⁿ,bìrⁿɛ́-má-dɛ̂yⁿ,,,,,,,
pergetegu-lamprotorniscaudatus-1,,pergetegu,lamprotorniscaudatus,ɛ̀ndɛ̀-bòlú,ɛ̀ndɛ̀-bòlú,,,,,,,
pergetegu-lamprotornischalybaeus-1,,pergetegu,lamprotornischalybaeus,sɔ̀-sɔ̀níyⁿà,sɔ̀-sɔ̀níyⁿà,,,,,,,
pergetegu-lanneamicrocarpa-1,,pergetegu,lanneamicrocarpa,kìrɛ́,kìrɛ́,,,,,,,
pergetegu-lawsoniainermis-1,,pergetegu,lawsoniainermis,púttù,púttù,,,,,,,
pergetegu-lepidagathisanobrya-1,,pergetegu,lepidagathisanobrya,dìmìsírì,dìmìsírì,,,,,,,
pergetegu-lepisanthessenegalensis-1,,pergetegu,lepisanthessenegalensis,dè:lé,dè:lé,,,,,,,
pergetegu-leptadeniahastata-1,,pergetegu,leptadeniahastata,kàwⁿà-kɔ̀rɔ́,kàwⁿà-kɔ̀rɔ́,,,,,,,
pergetegu-leptadeniapyrotechnica-1,,pergetegu,leptadeniapyrotechnica,kɛ̀pɛ̀l-sògó,kɛ̀pɛ̀l-sògó,,,,,,,
pergetegu-leptadeniapyrotechnica-2,,pergetegu,leptadeniapyrotechnica,nò:bàlàmǔyⁿ,nò:bàlàmǔyⁿ,,,,,,,
pergetegu-leptoptiloscrumeniferus-1,,pergetegu,leptoptiloscrumeniferus,àrⁿà-wɔ́rɔ́,àrⁿà-wɔ́rɔ́,,,,,,,
pergetegu-lepuscapensis-1,,pergetegu,lepuscapensis,jɔ̀wⁿɔ̀ púrgú,jɔ̀wⁿɔ̀ púrgú,,,,,,,
pergetegu-lepuscapensis-2,,pergetegu,lepuscapensis,jɔ̀wⁿɔ̀ sátéllè,jɔ̀wⁿɔ̀ sátéllè,,,,,,,
pergetegu-lepuscapensis-3,,pergetegu,lepuscapensis,jɔ̀wⁿɔ́,jɔ̀wⁿɔ́,,,,,,,
pergetegu-lethocerus-1,,pergetegu,lethocerus,àdɔ̀rɔ̀mà-ɛ̀mbú,àdɔ̀rɔ̀mà-ɛ̀mbú,,,,,,,
pergetegu-leucas-1,,pergetegu,leucas,nànà-yê:,nànà-yê:,,,,,,,
pergetegu-leucasmartinicensis-1,,pergetegu,leucasmartinicensis,ɔ̀yɔ̀ kù:-júŋgúrò,ɔ̀yɔ̀ kù:-júŋgúrò,,,,,,,
pergetegu-limeumpterocarpumvarpterocarpum-1,,pergetegu,limeumpterocarpumvarpterocarpum,nìní:-dó:lò,nìní:-dó:lò,,,,,,,
pergetegu-loeseneriellaafricana-1,,pergetegu,loeseneriellaafricana,kà:mbà-kɛ̂:,kà:mbà-kɛ̂:,,,,,,,
pergetegu-loudetiatogoensis-1,,pergetegu,loudetiatogoensis,sɔ́:ŋgɔ́m,sɔ́:ŋgɔ́m,,,,,,,
pergetegu-loxodontaafricana-1,,pergetegu,loxodontaafricana,dùŋ-dàŋá,dùŋ-dàŋá,,,,,,,
pergetegu-ludwigiaerecta-1,,pergetegu,ludwigiaerecta,wè:rè-bèrú,wè:rè-bèrú,,,,,,,
pergetegu-ludwigiahyssopifolia-1,,pergetegu,ludwigiahyssopifolia,wè:rè-bèrú,wè:rè-bèrú,,,,,,,
pergetegu-lydomorphusdusaulti-1,,pergetegu,lydomorphusdusaulti,kɛ̀-nɔ̀: ɔ́:lɛ̀,kɛ̀-nɔ̀: ɔ́:lɛ̀,,,,,,,
pergetegu-maeruaangolensis-1,,pergetegu,maeruaangolensis,lùwɔ̀-ná:,lùwɔ̀-ná:,,,,,,,
pergetegu-maeruacrassifolia-1,,pergetegu,maeruacrassifolia,mǎyⁿ-kírⁿè,mǎyⁿ-kírⁿè,,,,,,,
pergetegu-malapteruruselectricus-1,,pergetegu,malapteruruselectricus,ì:sì-kùrâ:ⁿ,ì:sì-kùrâ:ⁿ,,,,,,,
pergetegu-mangiferaindica-1,,pergetegu,mangiferaindica,mǎŋgórò,mǎŋgórò,,,,,,,
pergetegu-marcuseniussenegalensis-1,,pergetegu,marcuseniussenegalensis,jámbû:y,jámbû:y,,,,,,,
pergetegu-marsileaminuta-1,,pergetegu,marsileaminuta,ní:-sǔ:rò,ní:-sǔ:rò,,,,,,,
pergetegu-mastomyserythroleucus-1,,pergetegu,mastomyserythroleucus,òy pírí,òy pírí,,,,,,,
pergetegu-mastomysnatalensis-1,,pergetegu,mastomysnatalensis,òy jém,òy jém,,,,,,,
pergetegu-mecistopscataphractus-1,,pergetegu,mecistopscataphractus,ŋátà,ŋátà,,,,,,,
pergetegu-mellivoracapensis-1,,pergetegu,mellivoracapensis,dɛ̀níwⁿɛ̀,dɛ̀níwⁿɛ̀,,,,,,,
pergetegu-merremiaaegyptia-1,,pergetegu,merremiaaegyptia,ɔ̀yɔ̀-wà:rⁿá,ɔ̀yɔ̀-wà:rⁿá,,,,,,,
pergetegu-messor-1,,pergetegu,messor,kì-kɛ̀rⁿú,kì-kɛ̀rⁿú,,,,,,,
pergetegu-microcarboafricanus-1,,pergetegu,microcarboafricanus,tó:ŋó,tó:ŋó,,,,,,,
pergetegu-micronisusgabar-1,,pergetegu,micronisusgabar,ɔ̀mnɔ́ kɛ̀nî:,ɔ̀mnɔ́ kɛ̀nî:,,,,,,,
pergetegu-milvusmigrans-1,,pergetegu,milvusmigrans,jɛ̀mbɛ̀-kómbó,jɛ̀mbɛ̀-kómbó,,,,,,,
pergetegu-mitragynainermis-1,,pergetegu,mitragynainermis,bìtǒ:,bìtǒ:,,,,,,,
pergetegu-mollugonudicaulis-1,,pergetegu,mollugonudicaulis,dɔ̀gɔ̀-bàgà sǎmnà,dɔ̀gɔ̀-bàgà sǎmnà,,,,,,,
pergetegu-momordicabalsamina-1,,pergetegu,momordicabalsamina,àté:-kǎ:mbà,àté:-kǎ:mbà,,,,,,,
pergetegu-monechmandellense-1,,pergetegu,monechmandellense,ɛ̀ndɛ̀-pɛ̀tɛ́,ɛ̀ndɛ̀-pɛ̀tɛ́,,,,,,,
pergetegu-musca-1,,pergetegu,musca,bɔ̀rɔ̀díyà,bɔ̀rɔ̀díyà,,,,,,,
pergetegu-myomysdaltoni-1,,pergetegu,myomysdaltoni,òy kóró,òy kóró,,,,,,,
pergetegu-najanigricollis-1,,pergetegu,najanigricollis,à:rà jém,à:rà jém,,,,,,,
pergetegu-necrosyrtesmonachus-1,,pergetegu,necrosyrtesmonachus,kɔ̀kɔ̀rɔ̀-kɔ̌y,kɔ̀kɔ̀rɔ̀-kɔ̌y,,,,,,,
pergetegu-nectariniapulchella-1,,pergetegu,nectariniapulchella,ǒy wà bìrⁿèmàdɛ̂yⁿ,ǒy wà bìrⁿèmàdɛ̂yⁿ,,,,,,,
pergetegu-neotisdenhami-1,,pergetegu,neotisdenhami,gìrè-pírí,gìrè-pírí,,,,,,,
pergetegu-nicotiana-1,,pergetegu,nicotiana,táwà,táwà,,,,,,,
pergetegu-numidameleagris-1,,pergetegu,numidameleagris,ɲâm,ɲâm,,,,,,,
pergetegu-nymphaea-1,,pergetegu,nymphaea,kùrⁿú,kùrⁿú,,,,,,,
pergetegu-nymphaealotus-1,,pergetegu,nymphaealotus,kùrⁿù-nàbôŋ,kùrⁿù-nàbôŋ,,,,,,,
pergetegu-nymphaealotus-2,,pergetegu,nymphaealotus,nàŋà-kùrⁿú,nàŋà-kùrⁿú,,,,,,,
pergetegu-nymphaeamicrantha-1,,pergetegu,nymphaeamicrantha,kùrⁿù ɛ́:rɛ̀,kùrⁿù ɛ́:rɛ̀,,,,,,,
pergetegu-nymphaeamicrantha-2,,pergetegu,nymphaeamicrantha,kùrⁿù yà:-kû-m sá:jò,kùrⁿù yà:-kû-m sá:jò,,,,,,,
pergetegu-ocimumamericanum-1,,pergetegu,ocimumamericanum,gìré-lìgísì,gìré-lìgísì,,,,,,,
pergetegu-oedaleussenegalensis-1,,pergetegu,oedaleussenegalensis,pɛ́tɛ́-pɛ̂w,pɛ́tɛ́-pɛ̂w,,,,,,,
pergetegu-oenacapensis-1,,pergetegu,oenacapensis,sà-sé:mbé,sà-sé:mbé,,,,,,,
pergetegu-onychognathusneumanni-1,,pergetegu,onychognathusneumanni,sɔ̀-sɔ̀níyⁿà,sɔ̀-sɔ̀níyⁿà,,,,,,,
pergetegu-ornithacriscavroisi-1,,pergetegu,ornithacriscavroisi,bǎ:-dàwⁿá,bǎ:-dàwⁿá,,,,,,,
pergetegu-orycteropusafer-1,,pergetegu,orycteropusafer,áwⁿá,áwⁿá,,,,,,,
pergetegu-oryza-1,,pergetegu,oryza,àrà gùlɔ́,àrà gùlɔ́,,,,,,,
pergetegu-oryzasativa-1,,pergetegu,oryzasativa,á:rá,á:rá,,,,,,,
pergetegu-oxybelus-1,,pergetegu,oxybelus,yù-yǔŋ tá-tâ:,yù-yǔŋ tá-tâ:,,,,,,,
pergetegu-oxytenantheraabyssinica-1,,pergetegu,oxytenantheraabyssinica,pá:ⁿ,pá:ⁿ,,,,,,,
pergetegu-pachnodacordata-1,,pergetegu,pachnodacordata,kɛ̀-kɛ̀: bɔ́:ⁿbɔ́:ⁿ,kɛ̀-kɛ̀: bɔ́:ⁿbɔ́:ⁿ,,,,,,,
pergetegu-pachycondyla-1,,pergetegu,pachycondyla,mɛ̀-mɛ̀rⁿù jɛ́m,mɛ̀-mɛ̀rⁿù jɛ́m,,,,,,,
pergetegu-pachycondyla-2,,pergetegu,pachycondyla,mɛ̀-mɛ̀rⁿù kíré,mɛ̀-mɛ̀rⁿù kíré,,,,,,,
pergetegu-pancratiumtrianthum-1,,pergetegu,pancratiumtrianthum,ìsì-gâw,ìsì-gâw,,,,,,,
pergetegu-pancratiumtrianthum-2,,pergetegu,pancratiumtrianthum,kàdùgà-sònî:,kàdùgà-sònî:,,,,,,,
pergetegu-pandiakaangustifolia-1,,pergetegu,pandiakaangustifolia,tùtùgùrò pírí,tùtùgùrò pírí,,,,,,,
pergetegu-pandiakaangustifolia-2,,pergetegu,pandiakaangustifolia,yà-ná: kú:-pírì,yà-ná: kú:-pírì,,,,,,,
pergetegu-pandinusimperator-1,,pergetegu,pandinusimperator,lèmdè sátéllè,lèmdè sátéllè,,,,,,,
pergetegu-panicumlaetum-1,,pergetegu,panicumlaetum,sà:-yú:,sà:-yú:,,,,,,,
pergetegu-panicumsubalbidum-1,,pergetegu,panicumsubalbidum,[sà:-yù:]-gùlɔ́,[sà:-yù:]-gùlɔ́,,,,,,,
pergetegu-pantheraleo-1,,pergetegu,pantheraleo,dùŋ-yàrá,dùŋ-yàrá,,,,,,,
pergetegu-pantherapardus-1,,pergetegu,pantherapardus,tà:-nòrⁿó,tà:-nòrⁿó,,,,,,,
pergetegu-papioanubis-1,,pergetegu,papioanubis,ɔ̀mnɔ̀ kɛ̀:rⁿɛ́,ɔ̀mnɔ̀ kɛ̀:rⁿɛ́,,,,,,,
pergetegu-parkiabiglobosa-1,,pergetegu,parkiabiglobosa,ɲɛ̀:rⁿɛ́,ɲɛ̀:rⁿɛ́,,,,,,,
pergetegu-parkinsoniaaculeata-1,,pergetegu,parkinsoniaaculeata,ànsà:rà-núm,ànsà:rà-núm,,,,,,,
pergetegu-passergriseus-1,,pergetegu,passergriseus,pìrìsì:ⁿ kú:-dúgù,pìrìsì:ⁿ kú:-dúgù,,,,,,,
pergetegu-passerluteus-1,,pergetegu,passerluteus,sɔ̀sɔ̀níyⁿà,sɔ̀sɔ̀níyⁿà,,,,,,,
pergetegu-pelomedusasubrufa-1,,pergetegu,pelomedusasubrufa,gí:ⁿ-tês,gí:ⁿ-tês,,,,,,,
pergetegu-pennisetumglaucum-1,,pergetegu,pennisetumglaucum,yú:,yú:,,,,,,,
pergetegu-pennisetumpedicellatum-1,,pergetegu,pennisetumpedicellatum,sàmnà-bùgú,sàmnà-bùgú,,,,,,,
pergetegu-pergulariatomentosa-1,,pergetegu,pergulariatomentosa,póryòm,póryòm,,,,,,,
pergetegu-phacochoerusafricanus-1,,pergetegu,phacochoerusafricanus,òy-tóró,òy-tóró,,,,,,,
pergetegu-phoeniculuspurpureus-1,,pergetegu,phoeniculuspurpureus,bìrɛ̂m-dɔ̂ŋ,bìrɛ̂m-dɔ̂ŋ,,,,,,,
pergetegu-phoenixdactylifera-1,,pergetegu,phoenixdactylifera,tàmòrò-ná:,tàmòrò-ná:,,,,,,,
pergetegu-phyllognathusburmeisteri-1,,pergetegu,phyllognathusburmeisteri,líw kɛ́-kɛ̂:,líw kɛ́-kɛ̂:,,,,,,,
pergetegu-physalislagascae-1,,pergetegu,physalislagascae,[î: nà:] wà cɛ̀pɛ̂l,[î: nà:] wà cɛ̀pɛ̂l,,,,,,,
pergetegu-physalislagascae-2,,pergetegu,physalislagascae,"""child's mother's chili.pepper""","""child's mother's chili.pepper""",,,,,,,
pergetegu-pistiastratiotes-1,,pergetegu,pistiastratiotes,ní: wà sàlá:tù,ní: wà sàlá:tù,,,,,,,
pergetegu-ploceuscucullatus-1,,pergetegu,ploceuscucullatus,sà-sà: yɔ̀:rɔ́,sà-sà: yɔ̀:rɔ́,,,,,,,
pergetegu-poekilocerusbufoniushieroglyphicus-1,,pergetegu,poekilocerusbufoniushieroglyphicus,pù-púlùm ká-kâ:,pù-púlùm ká-kâ:,,,,,,,
pergetegu-polistes-1,,pergetegu,polistes,sǎy-dǒ:mbò,sǎy-dǒ:mbò,,,,,,,
pergetegu-portulacafoliosa-1,,pergetegu,portulacafoliosa,bònì:-kò:rò kúrɔ́-mɛ́:njɛ̀,bònì:-kò:rò kúrɔ́-mɛ́:njɛ̀,,,,,,,
pergetegu-portulacaoleracea-1,,pergetegu,portulacaoleracea,bònî:-kó:rò,bònî:-kó:rò,,,,,,,
pergetegu-pouteriaalnifolia-1,,pergetegu,pouteriaalnifolia,kɛ́ŋgɛ́lɛ̀,kɛ́ŋgɛ́lɛ̀,,,,,,,
pergetegu-procaviacapensisruficeps-1,,pergetegu,procaviacapensisruficeps,ɛ̀lɛ̀-kóló,ɛ̀lɛ̀-kóló,,,,,,,
pergetegu-prosopisafricana-1,,pergetegu,prosopisafricana,kìrɛ̀-ná:,kìrɛ̀-ná:,,,,,,,
pergetegu-protopterusannectens-1,,pergetegu,protopterusannectens,ì:sì-lɛ̀lɛ́,ì:sì-lɛ̀lɛ́,,,,,,,
pergetegu-psammophiselegans-1,,pergetegu,psammophiselegans,sàrú,sàrú,,,,,,,
pergetegu-psammophissibilans-1,,pergetegu,psammophissibilans,ólóró,ólóró,,,,,,,
pergetegu-pseudoprotaetiastolata-1,,pergetegu,pseudoprotaetiastolata,kɛ̀-kɛ̀: bálɛ̀,kɛ̀-kɛ̀: bálɛ̀,,,,,,,
pergetegu-psidiumguajava-1,,pergetegu,psidiumguajava,bùyà:gú,bùyà:gú,,,,,,,
pergetegu-psittaculakrameri-1,,pergetegu,psittaculakrameri,mǎŋgórò wà sà-sǎy,mǎŋgórò wà sà-sǎy,,,,,,,
